taxon_id	assertion_count
NCBITaxon:1242094	5
NCBITaxon:1242095	5
NCBITaxon:1242096	5
NCBITaxon:1242097	5
NCBITaxon:1242098	5
NCBITaxon:1242099	1
NCBITaxon:1242100	5
NCBITaxon:1242101	5
NCBITaxon:1242102	5
NCBITaxon:1242103	1
NCBITaxon:1242105	5
NCBITaxon:1242106	5
NCBITaxon:1242107	5
NCBITaxon:1242108	5
NCBITaxon:1242148	5
NCBITaxon:1242174	6
NCBITaxon:1242247	1
NCBITaxon:124225	2
NCBITaxon:1242253	2
NCBITaxon:124252	3
NCBITaxon:1242689	6
NCBITaxon:1242696	5
NCBITaxon:1242697	5
NCBITaxon:1242744	9
NCBITaxon:124285	3
NCBITaxon:1242864	4
NCBITaxon:1242865	1
NCBITaxon:1242965	4
NCBITaxon:1242966	3
NCBITaxon:1242967	3
NCBITaxon:1242968	3
NCBITaxon:1242969	3
NCBITaxon:1242970	2
NCBITaxon:1242989	1
NCBITaxon:1242990	4
NCBITaxon:1242991	1
NCBITaxon:1242992	3
NCBITaxon:1242999	1
NCBITaxon:1243001	1
NCBITaxon:1243032	3
NCBITaxon:1243181	2
NCBITaxon:1243576	5
NCBITaxon:1243578	4
NCBITaxon:1243579	5
NCBITaxon:1243580	5
NCBITaxon:1243581	5
NCBITaxon:1243582	5
NCBITaxon:1243584	5
NCBITaxon:1243586	5
NCBITaxon:1243587	5
NCBITaxon:1243588	5
NCBITaxon:1243589	1
NCBITaxon:1243591	5
NCBITaxon:1243593	1
NCBITaxon:1243594	5
NCBITaxon:1243595	5
NCBITaxon:1243596	1
NCBITaxon:1243598	5
NCBITaxon:1243600	5
NCBITaxon:1243602	5
NCBITaxon:1243604	5
NCBITaxon:1243606	1
NCBITaxon:1243608	5
NCBITaxon:1243610	1
NCBITaxon:1243612	5
NCBITaxon:1243614	1
NCBITaxon:1243616	5
NCBITaxon:1243617	5
NCBITaxon:1243618	2
NCBITaxon:1243619	2
NCBITaxon:1243620	2
NCBITaxon:1243621	2
NCBITaxon:1243662	1
NCBITaxon:1243663	1
NCBITaxon:1243664	1
NCBITaxon:1244	5
NCBITaxon:1244083	1
NCBITaxon:1244085	3
NCBITaxon:1244086	5
NCBITaxon:1244088	1
NCBITaxon:1244089	1
NCBITaxon:1244090	1
NCBITaxon:1244091	1
NCBITaxon:1244092	1
NCBITaxon:1244093	1
NCBITaxon:1244094	1
NCBITaxon:1244095	1
NCBITaxon:1244096	1
NCBITaxon:1244097	1
NCBITaxon:1244098	1
NCBITaxon:1244099	1
NCBITaxon:1244100	1
NCBITaxon:1244101	1
NCBITaxon:1244102	1
NCBITaxon:1244103	1
NCBITaxon:1244104	1
NCBITaxon:1244105	1
NCBITaxon:1244106	1
NCBITaxon:1244108	1
NCBITaxon:1244111	2
NCBITaxon:1244112	2
NCBITaxon:1244113	2
NCBITaxon:1244118	2
NCBITaxon:1244119	2
NCBITaxon:1244120	2
NCBITaxon:1244121	2
NCBITaxon:1244122	2
NCBITaxon:1244123	1
NCBITaxon:1244124	1
NCBITaxon:1244125	1
NCBITaxon:1244126	1
NCBITaxon:1244127	1
NCBITaxon:1244128	1
NCBITaxon:1244129	1
NCBITaxon:1244130	1
NCBITaxon:1244131	1
NCBITaxon:1244140	1
NCBITaxon:1244141	1
NCBITaxon:1244142	1
NCBITaxon:1244143	1
NCBITaxon:1244144	1
NCBITaxon:1244145	1
NCBITaxon:1244150	1
NCBITaxon:1244151	1
NCBITaxon:1244152	1
NCBITaxon:1244153	1
NCBITaxon:1244154	1
NCBITaxon:1244155	1
NCBITaxon:1244513	20
NCBITaxon:1244531	4
NCBITaxon:1244532	1
NCBITaxon:1244869	6
NCBITaxon:1245	24
NCBITaxon:1245027	2
NCBITaxon:1245028	4
NCBITaxon:1245029	7
NCBITaxon:1245275	1
NCBITaxon:1245388	1
NCBITaxon:1245389	1
NCBITaxon:1245390	1
NCBITaxon:1245391	1
NCBITaxon:1245392	1
NCBITaxon:1245393	1
NCBITaxon:1245396	5
NCBITaxon:1245436	4
NCBITaxon:1245471	5
NCBITaxon:1245472	5
NCBITaxon:1245473	5
NCBITaxon:1245475	5
NCBITaxon:1245476	5
NCBITaxon:1245477	6
NCBITaxon:1245478	6
NCBITaxon:1245522	13
NCBITaxon:1245523	11
NCBITaxon:1245526	14
NCBITaxon:1245591	12
NCBITaxon:1245601	1
NCBITaxon:1245603	1
NCBITaxon:1245607	1
NCBITaxon:1245754	1
NCBITaxon:1245910	5
NCBITaxon:1246	8
NCBITaxon:1246119	1
NCBITaxon:1246120	1
NCBITaxon:1246121	1
NCBITaxon:1246301	5
NCBITaxon:1246365	1
NCBITaxon:1246444	5
NCBITaxon:1246445	5
NCBITaxon:1246448	7
NCBITaxon:1246458	24
NCBITaxon:1246459	1
NCBITaxon:1246460	5
NCBITaxon:1246461	5
NCBITaxon:1246474	5
NCBITaxon:1246475	5
NCBITaxon:1246476	3
NCBITaxon:1246477	3
NCBITaxon:1246484	2
NCBITaxon:1246485	5
NCBITaxon:1246530	9
NCBITaxon:1246623	1
NCBITaxon:1246626	6
NCBITaxon:1246628	3
NCBITaxon:1246634	1
NCBITaxon:1246644	3
NCBITaxon:1246955	1
NCBITaxon:1246993	1
NCBITaxon:1246994	2
NCBITaxon:1246995	6
NCBITaxon:1247	4
NCBITaxon:1247411	1
NCBITaxon:1247414	3
NCBITaxon:1247520	1
NCBITaxon:1247644	1
NCBITaxon:1247645	1
NCBITaxon:1247646	1
NCBITaxon:1247647	1
NCBITaxon:1247648	1
NCBITaxon:1247649	1
NCBITaxon:1247655	1
NCBITaxon:1247714	1
NCBITaxon:1247725	2
NCBITaxon:1247726	7
NCBITaxon:1247728	4
NCBITaxon:1247729	4
NCBITaxon:1247730	4
NCBITaxon:1247731	4
NCBITaxon:1247732	4
NCBITaxon:1247733	4
NCBITaxon:1247734	4
NCBITaxon:1247735	4
NCBITaxon:1247736	4
NCBITaxon:1247737	4
NCBITaxon:1247738	4
NCBITaxon:1247739	4
NCBITaxon:1247740	4
NCBITaxon:1247741	4
NCBITaxon:1247742	4
NCBITaxon:1247743	4
NCBITaxon:1247744	4
NCBITaxon:1247745	4
NCBITaxon:1247746	4
NCBITaxon:1247747	1
NCBITaxon:1247867	1
NCBITaxon:1247963	5
NCBITaxon:124798	3
NCBITaxon:1248399	4
NCBITaxon:1248400	4
NCBITaxon:1248401	4
NCBITaxon:1248402	4
NCBITaxon:1248403	4
NCBITaxon:1248404	4
NCBITaxon:1248410	1
NCBITaxon:1248411	2
NCBITaxon:1248414	1
NCBITaxon:1248417	2
NCBITaxon:1248420	1
NCBITaxon:1248431	1
NCBITaxon:1248436	1
NCBITaxon:1248438	1
NCBITaxon:1248440	1
NCBITaxon:1248727	1
NCBITaxon:1248732	3
NCBITaxon:1248760	3
NCBITaxon:1248823	6
NCBITaxon:1248902	7
NCBITaxon:1248903	6
NCBITaxon:1248915	6
NCBITaxon:1249	6
NCBITaxon:1249468	3
NCBITaxon:1249469	3
NCBITaxon:1249470	3
NCBITaxon:1249471	3
NCBITaxon:1249472	3
NCBITaxon:1249473	3
NCBITaxon:1249474	3
NCBITaxon:1249475	3
NCBITaxon:1249476	3
NCBITaxon:1249477	3
NCBITaxon:1249480	2
NCBITaxon:1249481	1
NCBITaxon:1249483	1
NCBITaxon:1249484	1
NCBITaxon:1249525	1
NCBITaxon:1249552	2
NCBITaxon:1249558	5
NCBITaxon:1249614	1
NCBITaxon:1249615	4
NCBITaxon:1249627	1
NCBITaxon:1249630	1
NCBITaxon:1249634	4
NCBITaxon:1249650	1
NCBITaxon:1249651	1
NCBITaxon:1249652	1
NCBITaxon:1249653	1
NCBITaxon:1249654	1
NCBITaxon:1249655	1
NCBITaxon:1249656	1
NCBITaxon:1249658	3
NCBITaxon:1249659	3
NCBITaxon:1249660	3
NCBITaxon:1249661	3
NCBITaxon:1249662	3
NCBITaxon:1249663	3
NCBITaxon:1249664	3
NCBITaxon:1249665	3
NCBITaxon:1249666	3
NCBITaxon:1249667	4
NCBITaxon:1249668	2
NCBITaxon:125	2
NCBITaxon:1250005	6
NCBITaxon:1250339	3
NCBITaxon:1250520	2
NCBITaxon:1250998	1
NCBITaxon:1251	3
NCBITaxon:1252	5
NCBITaxon:125288	2
NCBITaxon:1254	8
NCBITaxon:1254334	5
NCBITaxon:1254432	6
NCBITaxon:1255	7
NCBITaxon:1255043	2
NCBITaxon:1255257	10
NCBITaxon:1255277	5
NCBITaxon:1255278	1
NCBITaxon:1255279	1
NCBITaxon:1255280	1
NCBITaxon:1255359	5
NCBITaxon:1255374	6
NCBITaxon:1255570	1
NCBITaxon:1255571	1
NCBITaxon:1255572	1
NCBITaxon:1255573	1
NCBITaxon:1255574	1
NCBITaxon:1255575	1
NCBITaxon:1255576	1
NCBITaxon:1255577	1
NCBITaxon:1255578	1
NCBITaxon:1255579	1
NCBITaxon:1255580	1
NCBITaxon:1255581	1
NCBITaxon:1255582	1
NCBITaxon:1255584	1
NCBITaxon:1255585	1
NCBITaxon:1255586	1
NCBITaxon:1255587	1
NCBITaxon:1255588	1
NCBITaxon:1255589	1
NCBITaxon:1255590	1
NCBITaxon:1255592	1
NCBITaxon:1255593	1
NCBITaxon:1255594	1
NCBITaxon:1255595	1
NCBITaxon:1255596	1
NCBITaxon:1255597	1
NCBITaxon:1255599	1
NCBITaxon:1255600	1
NCBITaxon:1255601	1
NCBITaxon:1255602	1
NCBITaxon:1255603	1
NCBITaxon:1255604	1
NCBITaxon:1255605	1
NCBITaxon:1255606	1
NCBITaxon:1255607	1
NCBITaxon:1255608	1
NCBITaxon:1255609	1
NCBITaxon:1255611	1
NCBITaxon:1255612	1
NCBITaxon:1255613	1
NCBITaxon:1255614	1
NCBITaxon:1255615	1
NCBITaxon:1255616	1
NCBITaxon:1255617	1
NCBITaxon:1255618	1
NCBITaxon:1255619	1
NCBITaxon:1255620	1
NCBITaxon:1255621	1
NCBITaxon:1255622	1
NCBITaxon:1255623	1
NCBITaxon:1255624	1
NCBITaxon:1255625	1
NCBITaxon:1255628	1
NCBITaxon:1255629	1
NCBITaxon:1255631	1
NCBITaxon:1255632	1
NCBITaxon:1255633	1
NCBITaxon:1255634	1
NCBITaxon:1255635	1
NCBITaxon:1255636	1
NCBITaxon:1255637	1
NCBITaxon:1255638	1
NCBITaxon:1255639	1
NCBITaxon:1255641	1
NCBITaxon:1255642	1
NCBITaxon:1255643	1
NCBITaxon:1255644	1
NCBITaxon:1255645	1
NCBITaxon:1255646	1
NCBITaxon:1255647	1
NCBITaxon:1255648	1
NCBITaxon:1255649	1
NCBITaxon:1255650	1
NCBITaxon:1255651	1
NCBITaxon:1255652	1
NCBITaxon:1255653	1
NCBITaxon:1255654	1
NCBITaxon:1255655	1
NCBITaxon:1255656	1
NCBITaxon:1255658	1
NCBITaxon:1255659	1
NCBITaxon:1255661	1
NCBITaxon:1255662	1
NCBITaxon:1255663	1
NCBITaxon:1255664	1
NCBITaxon:1255665	1
NCBITaxon:1255666	1
NCBITaxon:1255667	1
NCBITaxon:1255668	1
NCBITaxon:1255669	1
NCBITaxon:1255670	1
NCBITaxon:1255671	1
NCBITaxon:1255672	1
NCBITaxon:1255673	1
NCBITaxon:1255674	1
NCBITaxon:1255675	1
NCBITaxon:1255676	1
NCBITaxon:1255677	1
NCBITaxon:1255678	1
NCBITaxon:1255679	1
NCBITaxon:1255680	1
NCBITaxon:1255682	1
NCBITaxon:1255684	1
NCBITaxon:1255685	1
NCBITaxon:1255686	1
NCBITaxon:1255687	1
NCBITaxon:1255688	1
NCBITaxon:1255689	1
NCBITaxon:1255690	1
NCBITaxon:1255691	1
NCBITaxon:1255692	1
NCBITaxon:1255693	1
NCBITaxon:1255694	1
NCBITaxon:1255695	1
NCBITaxon:1255696	1
NCBITaxon:1255698	1
NCBITaxon:1255699	1
NCBITaxon:1255701	1
NCBITaxon:1255702	1
NCBITaxon:1255703	1
NCBITaxon:1255704	1
NCBITaxon:1255706	1
NCBITaxon:1255707	1
NCBITaxon:1255709	1
NCBITaxon:125602	7
NCBITaxon:125614	1
NCBITaxon:125627	1
NCBITaxon:1256510	1
NCBITaxon:1256511	1
NCBITaxon:1256908	3
NCBITaxon:1256987	1
NCBITaxon:1256988	1
NCBITaxon:1256989	1
NCBITaxon:1256990	1
NCBITaxon:1256991	1
NCBITaxon:1256992	1
NCBITaxon:1256993	1
NCBITaxon:1256995	1
NCBITaxon:1256996	1
NCBITaxon:1256997	1
NCBITaxon:1257021	5
NCBITaxon:1257025	1
NCBITaxon:1257037	4
NCBITaxon:1257038	4
NCBITaxon:1257039	4
NCBITaxon:1257040	4
NCBITaxon:1257041	5
NCBITaxon:1257042	4
NCBITaxon:1257043	1
NCBITaxon:1257078	3
NCBITaxon:1257079	4
NCBITaxon:1257080	1
NCBITaxon:1258	3
NCBITaxon:1258564	3
NCBITaxon:1258567	1
NCBITaxon:1258573	12
NCBITaxon:1258574	1
NCBITaxon:1258575	2
NCBITaxon:1258580	1
NCBITaxon:1258582	1
NCBITaxon:1258583	1
NCBITaxon:1259795	1
NCBITaxon:1259797	1
NCBITaxon:1259798	1
NCBITaxon:1259799	1
NCBITaxon:1259800	1
NCBITaxon:1259801	1
NCBITaxon:1259802	1
NCBITaxon:1259803	1
NCBITaxon:1259804	1
NCBITaxon:1259805	1
NCBITaxon:1259806	1
NCBITaxon:1259809	1
NCBITaxon:1259812	7
NCBITaxon:1259823	1
NCBITaxon:1259824	1
NCBITaxon:1259825	1
NCBITaxon:1259844	4
NCBITaxon:1260	3
NCBITaxon:1260129	1
NCBITaxon:1260132	1
NCBITaxon:1260223	1
NCBITaxon:1260277	1
NCBITaxon:1260282	1
NCBITaxon:1260355	1
NCBITaxon:1260356	1
NCBITaxon:1260357	1
NCBITaxon:1260358	1
NCBITaxon:1260359	1
NCBITaxon:1260360	1
NCBITaxon:1260361	1
NCBITaxon:1260362	1
NCBITaxon:1260363	1
NCBITaxon:1260364	1
NCBITaxon:1260365	1
NCBITaxon:1260366	1
NCBITaxon:1260624	3
NCBITaxon:1260625	3
NCBITaxon:1260626	7
NCBITaxon:1260918	2
NCBITaxon:1260955	18
NCBITaxon:1260987	3
NCBITaxon:1261	3
NCBITaxon:1261031	5
NCBITaxon:1261057	1
NCBITaxon:1261058	1
NCBITaxon:1261059	1
NCBITaxon:1261060	1
NCBITaxon:1261061	1
NCBITaxon:1261062	1
NCBITaxon:1261063	1
NCBITaxon:1261064	1
NCBITaxon:1261065	1
NCBITaxon:1261066	1
NCBITaxon:1261067	1
NCBITaxon:1261068	1
NCBITaxon:1261069	1
NCBITaxon:1261070	1
NCBITaxon:1261071	1
NCBITaxon:1261072	1
NCBITaxon:1261125	5
NCBITaxon:1261126	3
NCBITaxon:1261127	1
NCBITaxon:1261128	2
NCBITaxon:1261129	4
NCBITaxon:1261130	7
NCBITaxon:1261131	4
NCBITaxon:1261403	5
NCBITaxon:1261545	1
NCBITaxon:1261553	7
NCBITaxon:1261556	1
NCBITaxon:1261557	1
NCBITaxon:126156	2
NCBITaxon:126157	3
NCBITaxon:1261617	1
NCBITaxon:1261621	1
NCBITaxon:1261622	1
NCBITaxon:1261623	1
NCBITaxon:1261624	1
NCBITaxon:1261625	1
NCBITaxon:1261626	1
NCBITaxon:1261627	1
NCBITaxon:1261628	1
NCBITaxon:1261629	1
NCBITaxon:1261630	1
NCBITaxon:1261631	1
NCBITaxon:1261632	1
NCBITaxon:1261633	1
NCBITaxon:1261658	3
NCBITaxon:1262	3
NCBITaxon:1262136	5
NCBITaxon:1262350	8
NCBITaxon:1262391	6
NCBITaxon:1262400	6
NCBITaxon:1262449	8
NCBITaxon:1262454	6
NCBITaxon:1262456	2
NCBITaxon:1262469	4
NCBITaxon:1262470	3
NCBITaxon:1262550	24
NCBITaxon:1262554	1
NCBITaxon:1262585	1
NCBITaxon:1262650	2
NCBITaxon:1262652	2
NCBITaxon:1262654	2
NCBITaxon:1262658	1
NCBITaxon:1262662	1
NCBITaxon:1262663	4
NCBITaxon:1262664	1
NCBITaxon:1262665	4
NCBITaxon:1262667	4
NCBITaxon:1262668	4
NCBITaxon:126333	2
NCBITaxon:1263410	2
NCBITaxon:126348	1
NCBITaxon:126350	1
NCBITaxon:1263547	8
NCBITaxon:1263550	4
NCBITaxon:1263625	1
NCBITaxon:1263829	2
NCBITaxon:1263833	1
NCBITaxon:1263836	1
NCBITaxon:126385	3
NCBITaxon:1263856	1
NCBITaxon:1263863	5
NCBITaxon:1263865	2
NCBITaxon:1263866	2
NCBITaxon:1263867	4
NCBITaxon:1263868	4
NCBITaxon:1263869	1
NCBITaxon:1263870	4
NCBITaxon:1263871	6
NCBITaxon:1263979	2
NCBITaxon:1264	5
NCBITaxon:1264554	4
NCBITaxon:1264579	5
NCBITaxon:1265	5
NCBITaxon:1265302	2
NCBITaxon:1265309	7
NCBITaxon:1265310	1
NCBITaxon:1265311	1
NCBITaxon:1265312	5
NCBITaxon:1265313	7
NCBITaxon:1265350	2
NCBITaxon:1265478	2
NCBITaxon:1265480	1
NCBITaxon:1265481	1
NCBITaxon:1265482	1
NCBITaxon:1265483	1
NCBITaxon:1265484	1
NCBITaxon:1265485	1
NCBITaxon:1265486	1
NCBITaxon:1265487	1
NCBITaxon:1265488	1
NCBITaxon:1265489	1
NCBITaxon:1265490	1
NCBITaxon:1265491	1
NCBITaxon:1265494	2
NCBITaxon:1265495	1
NCBITaxon:1265496	1
NCBITaxon:1265497	2
NCBITaxon:1265502	2
NCBITaxon:1265503	1
NCBITaxon:1265504	1
NCBITaxon:1265505	1
NCBITaxon:1265507	1
NCBITaxon:1265601	4
NCBITaxon:1265684	1
NCBITaxon:1265685	9
NCBITaxon:126569	1
NCBITaxon:1265690	10
NCBITaxon:1265696	1
NCBITaxon:1265734	1
NCBITaxon:1265738	3
NCBITaxon:1265739	1
NCBITaxon:1265740	15
NCBITaxon:1265756	3
NCBITaxon:1265757	3
NCBITaxon:1265816	3
NCBITaxon:1265817	3
NCBITaxon:1265818	3
NCBITaxon:1265819	3
NCBITaxon:1265820	3
NCBITaxon:1265822	3
NCBITaxon:1265827	3
NCBITaxon:1265845	3
NCBITaxon:1265846	3
NCBITaxon:1265861	3
NCBITaxon:1265868	2
NCBITaxon:1265931	1
NCBITaxon:1265935	1
NCBITaxon:1266046	1
NCBITaxon:1266064	9
NCBITaxon:1266066	1
NCBITaxon:1266067	1
NCBITaxon:1266068	1
NCBITaxon:1266069	1
NCBITaxon:1266070	1
NCBITaxon:1266367	1
NCBITaxon:1266370	1
NCBITaxon:1266371	1
NCBITaxon:1266716	6
NCBITaxon:1266717	2
NCBITaxon:1266720	13
NCBITaxon:1266729	1
NCBITaxon:126673	2
NCBITaxon:1266738	3
NCBITaxon:1266829	22
NCBITaxon:1266844	2
NCBITaxon:1266845	2
NCBITaxon:1266854	1
NCBITaxon:1266908	1
NCBITaxon:1266909	2
NCBITaxon:1266910	1
NCBITaxon:1266911	2
NCBITaxon:1266912	1
NCBITaxon:1266913	1
NCBITaxon:1266914	2
NCBITaxon:1266923	1
NCBITaxon:1266925	4
NCBITaxon:1266996	1
NCBITaxon:1266997	5
NCBITaxon:1266998	1
NCBITaxon:1266999	1
NCBITaxon:1267	1
NCBITaxon:1267000	4
NCBITaxon:1267001	5
NCBITaxon:1267002	1
NCBITaxon:1267003	1
NCBITaxon:1267004	1
NCBITaxon:1267005	1
NCBITaxon:1267006	1
NCBITaxon:1267021	8
NCBITaxon:1267156	9
NCBITaxon:1267211	3
NCBITaxon:126734	7
NCBITaxon:1267355	1
NCBITaxon:1267356	1
NCBITaxon:1267357	1
NCBITaxon:1267358	1
NCBITaxon:1267359	1
NCBITaxon:1267360	1
NCBITaxon:1267361	1
NCBITaxon:1267362	1
NCBITaxon:1267363	1
NCBITaxon:1267364	1
NCBITaxon:126738	7
NCBITaxon:126740	7
NCBITaxon:1267423	23
NCBITaxon:1267533	2
NCBITaxon:1267534	2
NCBITaxon:1267543	1
NCBITaxon:1267544	1
NCBITaxon:1267545	5
NCBITaxon:1267547	1
NCBITaxon:1267562	4
NCBITaxon:1267564	7
NCBITaxon:1267580	1
NCBITaxon:1267753	1
NCBITaxon:1267754	8
NCBITaxon:1267768	1
NCBITaxon:1267769	33
NCBITaxon:1267896	1
NCBITaxon:1267897	1
NCBITaxon:1267973	8
NCBITaxon:1267981	8
NCBITaxon:1268061	2
NCBITaxon:1268062	1
NCBITaxon:1268064	1
NCBITaxon:1268065	1
NCBITaxon:1268072	7
NCBITaxon:1268074	1
NCBITaxon:1268075	1
NCBITaxon:1268076	1
NCBITaxon:1268077	1
NCBITaxon:1268078	1
NCBITaxon:1268079	1
NCBITaxon:1268080	1
NCBITaxon:1268236	8
NCBITaxon:1268237	8
NCBITaxon:1268238	1
NCBITaxon:1268239	1
NCBITaxon:1268240	2
NCBITaxon:1268254	2
NCBITaxon:1268273	6
NCBITaxon:1268285	1
NCBITaxon:1268298	1
NCBITaxon:1268301	1
NCBITaxon:1268303	3
NCBITaxon:1268316	1
NCBITaxon:1268319	1
NCBITaxon:1268323	1
NCBITaxon:1268324	1
NCBITaxon:1268333	1
NCBITaxon:1268337	1
NCBITaxon:1268340	1
NCBITaxon:126843	2
NCBITaxon:1268556	5
NCBITaxon:1268635	5
NCBITaxon:1268668	2
NCBITaxon:1268883	1
NCBITaxon:1268975	1
NCBITaxon:1268976	1
NCBITaxon:1268977	1
NCBITaxon:1268978	1
NCBITaxon:1268979	1
NCBITaxon:1268980	1
NCBITaxon:1268981	1
NCBITaxon:1268982	1
NCBITaxon:1268983	1
NCBITaxon:1268984	1
NCBITaxon:1268985	1
NCBITaxon:1268986	1
NCBITaxon:1268987	1
NCBITaxon:1268988	1
NCBITaxon:1268989	1
NCBITaxon:1268990	1
NCBITaxon:1268991	1
NCBITaxon:1268992	1
NCBITaxon:1268993	1
NCBITaxon:1268994	1
NCBITaxon:1268995	1
NCBITaxon:1268996	1
NCBITaxon:1268997	1
NCBITaxon:1268998	1
NCBITaxon:1268999	1
NCBITaxon:1269000	1
NCBITaxon:1269001	1
NCBITaxon:1269002	1
NCBITaxon:1269003	1
NCBITaxon:1269004	1
NCBITaxon:1269005	1
NCBITaxon:1269006	1
NCBITaxon:1269007	1
NCBITaxon:1269008	1
NCBITaxon:1269009	1
NCBITaxon:1269010	1
NCBITaxon:1269275	1
NCBITaxon:1269334	1
NCBITaxon:1269760	4
NCBITaxon:1269812	1
NCBITaxon:1269813	2
NCBITaxon:1269941	1
NCBITaxon:1269942	1
NCBITaxon:1269943	1
NCBITaxon:1270	8
NCBITaxon:1270193	6
NCBITaxon:1271	2
NCBITaxon:1271478	1
NCBITaxon:1271528	1
NCBITaxon:1271533	1
NCBITaxon:1271752	1
NCBITaxon:1272	6
NCBITaxon:1272518	1
NCBITaxon:1272910	1
NCBITaxon:1272951	1
NCBITaxon:1272954	1
NCBITaxon:1273	1
NCBITaxon:1273103	3
NCBITaxon:1273125	4
NCBITaxon:1273127	1
NCBITaxon:1273129	1
NCBITaxon:1273130	1
NCBITaxon:1273132	6
NCBITaxon:1273133	1
NCBITaxon:1273135	1
NCBITaxon:1273173	1
NCBITaxon:1273266	1
NCBITaxon:1273268	1
NCBITaxon:1273269	1
NCBITaxon:1273270	1
NCBITaxon:1273272	1
NCBITaxon:1273274	1
NCBITaxon:1273276	1
NCBITaxon:1273279	1
NCBITaxon:1273429	1
NCBITaxon:1273442	2
NCBITaxon:1273538	5
NCBITaxon:1273539	2
NCBITaxon:1273540	1
NCBITaxon:1273541	2
NCBITaxon:1273686	1
NCBITaxon:1273687	1
NCBITaxon:1274	3
NCBITaxon:1274356	2
NCBITaxon:1274384	16
NCBITaxon:1274403	4
NCBITaxon:127458	1
NCBITaxon:1274722	1
NCBITaxon:1274814	1
NCBITaxon:1275	4
NCBITaxon:1275966	2
NCBITaxon:1275967	2
NCBITaxon:1275968	2
NCBITaxon:1275969	2
NCBITaxon:1275970	2
NCBITaxon:1275971	2
NCBITaxon:1275972	2
NCBITaxon:1275973	2
NCBITaxon:1275974	1
NCBITaxon:1275975	1
NCBITaxon:1275976	1
NCBITaxon:1275977	1
NCBITaxon:1276	4
NCBITaxon:1276218	1
NCBITaxon:1276219	1
NCBITaxon:1276220	1
NCBITaxon:1276221	1
NCBITaxon:1276224	1
NCBITaxon:1276227	1
NCBITaxon:1276229	1
NCBITaxon:1276246	1
NCBITaxon:1276257	1
NCBITaxon:1276258	1
NCBITaxon:1276259	1
NCBITaxon:1276282	3
NCBITaxon:1276547	20
NCBITaxon:1276647	1
NCBITaxon:1276648	2
NCBITaxon:1276649	1
NCBITaxon:1276650	1
NCBITaxon:1276652	4
NCBITaxon:1276653	4
NCBITaxon:1276757	1
NCBITaxon:1276919	1
NCBITaxon:1276920	4
NCBITaxon:1277351	11
NCBITaxon:1277598	1
NCBITaxon:1277602	2
NCBITaxon:1278070	1
NCBITaxon:1278071	4
NCBITaxon:1278072	4
NCBITaxon:1278073	2
NCBITaxon:1278074	4
NCBITaxon:1278075	4
NCBITaxon:1278076	1
NCBITaxon:1278077	3
NCBITaxon:1278078	1
NCBITaxon:1278207	1
NCBITaxon:1278212	1
NCBITaxon:1278232	1
NCBITaxon:1278298	1
NCBITaxon:1278299	1
NCBITaxon:1278300	1
NCBITaxon:1278302	1
NCBITaxon:1278303	1
NCBITaxon:1278304	1
NCBITaxon:1278306	1
NCBITaxon:1278307	1
NCBITaxon:1278308	1
NCBITaxon:1278309	1
NCBITaxon:1278310	1
NCBITaxon:1278311	1
NCBITaxon:1278312	1
NCBITaxon:127886	18
NCBITaxon:127891	17
NCBITaxon:1278971	1
NCBITaxon:1279005	5
NCBITaxon:1279006	1
NCBITaxon:1279007	2
NCBITaxon:1279008	2
NCBITaxon:1279009	3
NCBITaxon:1279010	7
NCBITaxon:1279011	7
NCBITaxon:1279012	7
NCBITaxon:1279013	6
NCBITaxon:1279016	1
NCBITaxon:1279018	1
NCBITaxon:1279027	8
NCBITaxon:1279029	1
NCBITaxon:1279030	1
NCBITaxon:1279038	1
NCBITaxon:1279039	5
NCBITaxon:1279040	7
NCBITaxon:1279365	1
NCBITaxon:1279460	2
NCBITaxon:1279999	1
NCBITaxon:128	3
NCBITaxon:1280	10
NCBITaxon:1280004	1
NCBITaxon:1280370	2
NCBITaxon:1280375	8
NCBITaxon:1280376	8
NCBITaxon:1280380	6
NCBITaxon:1280514	1
NCBITaxon:1280663	1
NCBITaxon:1280664	1
NCBITaxon:1280665	1
NCBITaxon:1280666	1
NCBITaxon:1280667	1
NCBITaxon:1280668	1
NCBITaxon:1280670	1
NCBITaxon:1280671	1
NCBITaxon:1280672	1
NCBITaxon:1280673	1
NCBITaxon:1280674	1
NCBITaxon:1280675	1
NCBITaxon:1280676	1
NCBITaxon:1280677	1
NCBITaxon:1280678	1
NCBITaxon:1280679	1
NCBITaxon:1280680	1
NCBITaxon:1280681	1
NCBITaxon:1280682	1
NCBITaxon:1280683	1
NCBITaxon:1280684	1
NCBITaxon:1280685	1
NCBITaxon:1280686	1
NCBITaxon:1280687	1
NCBITaxon:1280688	1
NCBITaxon:1280689	1
NCBITaxon:1280690	1
NCBITaxon:1280691	1
NCBITaxon:1280692	1
NCBITaxon:1280693	1
NCBITaxon:1280694	1
NCBITaxon:1280695	1
NCBITaxon:1280696	1
NCBITaxon:1280697	2
NCBITaxon:1280698	1
NCBITaxon:1280699	1
NCBITaxon:1280700	1
NCBITaxon:1280701	1
NCBITaxon:1280702	1
NCBITaxon:1280703	1
NCBITaxon:1280704	1
NCBITaxon:1280705	1
NCBITaxon:1280706	1
NCBITaxon:1280846	24
NCBITaxon:1280847	17
NCBITaxon:1280936	1
NCBITaxon:1280937	1
